Review ID,Region,Country/Market,Platform,Source Website,Source URL,Date Accessed,Review Date,Rating,Language,Original Review Text,Translation/Summary,Service Category,AI/Digital Touchpoint,Trust Theme,Trust Valence,Short Evidence Quote,Research Notes
R1118,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-12,5,English,Great to have Thumbtack serving our area. I love how it’s easy to find and book people for the job. I like that they seem to not give out my number. It’s easy to use and I can’t wait to try another job.,App Store review (5/5) concerning Booking/scheduling; Communication/automation and Convenience.,Domestic/home service platform,Booking/scheduling; Communication/automation,Convenience,Positive,Great to have Thumbtack serving our area. I love how it’s easy to find and book ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1119,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-12,1,English,"Edited Reviews. Wouldn’t use this app any longer as I had a horrible experience with a mobile mechanic, I write a review detailing the events that took place and the business was able to delete my review. I can not use an app that allows businesses to edit their reviews giving the paying customer a false sense of hope that a job is going to be done correctly.",App Store review (1/5) concerning Review/rating/transparency; Communication/automation and General trust.,Domestic/home service platform,Review/rating/transparency; Communication/automation,General trust,Negative,Edited Reviews. Wouldn’t use this app any longer as I had a horrible experience ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1120,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-09,1,English,Bad leads charged without app even being on my phone.. Deleted off my phone but still charged ridiculous amounts. I deleted it because every lead they sent were from people wanting to pay $50 and it says on my profile what my minimum hourly rate is. Will be calling for a refund.,App Store review (1/5) concerning Payment/refund/cancellation; Review/rating/transparency and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency,Service Recovery,Negative,Bad leads charged without app even being on my phone.. Deleted off my phone but ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1121,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-09,1,English,"Terrible UX and Leadership. Recently had the worst experience trying to edit my reviews. All I ran into was bad tech design and even worse customer service. The people I was talking to were clearly powerless to help me and the org was clearly making decisions that neither empowered their employees or gave users what they want. And of course they had a bunch of corporate bs verbiage to justify it all. 

My advice. Run away. Try Taskrabbit.",App Store review (1/5) concerning Customer support; Review/rating/transparency and General trust.,Domestic/home service platform,Customer support; Review/rating/transparency,General trust,Negative,Terrible UX and Leadership. Recently had the worst experience trying to edit my ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1122,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-08,2,English,High prices for mostly awful leads. It’s fine and definitely more reliable than most marketing apps but the leads are terrible and the clients are cheap. Expect to pay way more than it’s worth,App Store review (2/5) concerning Payment/refund/cancellation and Transparency.,Domestic/home service platform,Payment/refund/cancellation,Transparency,Negative,High prices for mostly awful leads. It’s fine and definitely more reliable than ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1123,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-07,1,English,"Terrible platform that exploits workers. Terrible platform that exploits workers, aggressively charges service providers, and offers no real support. Purely money-driven and unethical — I would strongly advise against using this app.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Communication/automation and Responsiveness.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Communication/automation,Responsiveness,Negative,Terrible platform that exploits workers. Terrible platform that exploits workers,Automatically collected from public App Store RSS; verify before using direct quotations.
R1124,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=6/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-06,5,English,"Great Service. Knowledgeable, very helpful.  Assisted us with the problem and provided a few options to move forward.",App Store review (5/5) concerning Customer support and General trust.,Domestic/home service platform,Customer support,General trust,Positive,"Great Service. Knowledgeable, very helpful. Assisted us with the problem and pro",Automatically collected from public App Store RSS; verify before using direct quotations.
R1125,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-06,1,English,"Message to all. Message to Thumbtack Support

We are extremely dissatisfied with the recent changes related to phone number masking and forced communication through Thumbtack.

In real-life situations, this has created serious problems for both contractors and clients.
A large number of clients are actively complaining that they do not like having to call through Thumbtack instead of contacting the contractor directly.

Common complaints from clients:
	•	It’s difficult to get through
	•	Calls are delayed or dropped
	•	Communication becomes especially frustrating when an appointment is already scheduled

Clients clearly say that calling through a third party is inconvenient and unnecessary.
Previously, the process worked much better when clients could call the handyman or contractor directly.

We understand that Thumbtack wants to track calls, leads, and orders.
However, the current system prioritizes control over user experience and completely ignores feedback from both sides of the marketplace.

If Thumbtack continues to move in this direction without considering the opinions of contractors and clients,
we will be forced to move to other platforms, and many clients will follow us.

A service like Thumbtack should simplify communication, not make it more complicated.

We strongly urge you to reconsider this policy and restore the option for direct phone contact between clients and contractors.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Booking/scheduling and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Booking/scheduling,Transparency,Negative,Message to all. Message to Thumbtack Support We are extremely dissatisfied with ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1126,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2026-01-03,1,English,Contractor rip off. Platform rips off contractors by charging every contractor they put you in contact with a nonrefundable fee regardless if the job move forward or not. This cost Contractor is thousands of dollars a month for people that are price shopping..,App Store review (1/5) concerning Payment/refund/cancellation; Review/rating/transparency and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency,Transparency,Negative,Contractor rip off. Platform rips off contractors by charging every contractor t,Automatically collected from public App Store RSS; verify before using direct quotations.
R1127,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-30,3,English,Great tech was sent over. The technician was great however this app has been bludgeoning me with Marketing and  requests for a review when I have not even had enough time to see if the workmanship has held up for a week,App Store review (3/5) concerning Review/rating/transparency and General trust.,Domestic/home service platform,Review/rating/transparency,General trust,Mixed,Great tech was sent over. The technician was great however this app has been blu,Automatically collected from public App Store RSS; verify before using direct quotations.
R1128,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-23,5,English,"Handy Grizzly. I hired this Handyman to help me with a project in my driveway. He was on time. He was polite. He was consistent. He was professional, and as far as I can tell he did an excellent job. I will know how effective it is if the wind starts blowing because the wind is what broke the panel above the pergola I would hire him again.
Thank you",App Store review (5/5) concerning Customer support; Communication/automation and Reliability.,Domestic/home service platform,Customer support; Communication/automation,Reliability,Positive,Handy Grizzly. I hired this Handyman to help me with a project in my driveway. H,Automatically collected from public App Store RSS; verify before using direct quotations.
R1129,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-20,2,English,"Too Expensive for Pros, Leads Shared with Too Many Contractors. Thumbtack charges licensed professionals a lot for every lead, and the same customer request gets sent to 5–10 contractors at once. I’ve had situations where the client already hired someone and the job is done, but multiple pros still pay Thumbtack for that same lead. This pricing and lead-sharing model feels unfair and frustrating.",App Store review (2/5) concerning Payment/refund/cancellation; Review/rating/transparency; Communication/automation and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency; Communication/automation,Transparency,Negative,"Too Expensive for Pros, Leads Shared with Too Many Contractors. Thumbtack charge",Automatically collected from public App Store RSS; verify before using direct quotations.
R1130,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-18,5,English,"Business owner. Hard working, professional and very personable. Extremely pleasant and friendly.",App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,"Business owner. Hard working, professional and very personable. Extremely pleasa",Automatically collected from public App Store RSS; verify before using direct quotations.
R1131,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-18,5,English,"Get anything done. Any work that comes up. Big or small. Thumbtack has professionals. Reviewed by other customers. I have used
It several times and recommended to family as well.",App Store review (5/5) concerning Review/rating/transparency and Reliability.,Domestic/home service platform,Review/rating/transparency,Reliability,Positive,Get anything done. Any work that comes up. Big or small. Thumbtack has professio,Automatically collected from public App Store RSS; verify before using direct quotations.
R1132,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-18,5,English,"Professional Work. I will NEVER USE ANGI AGAIN!!!
My sink was distorted destroyed and horrible looking, thanks to a reference by a contractor company; I was referred to Thumtack and I WILL NEVER LOOK BACK, THANK YOU THUMBTACK!!!",App Store review (5/5) concerning Review/rating/transparency; Communication/automation and Transparency.,Domestic/home service platform,Review/rating/transparency; Communication/automation,Transparency,Positive,Professional Work. I will NEVER USE ANGI AGAIN!!! My sink was distorted destroye,Automatically collected from public App Store RSS; verify before using direct quotations.
R1133,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-17,5,English,First Time’s the Charm. Need that thing fixed or a mini disaster zone cleaned with great speed and affordable pricing? I’d say Thumbtack is the way to go. I tried following DIY videos on YouTube or Instagram but I found buying tools I’d only use once for $100+ bucks and risking a mistake that would cost more isn’t worth it to me. So I put that money for a professional to do it and now I had no doubts and it looks great.,App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,First Time’s the Charm. Need that thing fixed or a mini disaster zone cleaned wi,Automatically collected from public App Store RSS; verify before using direct quotations.
R1134,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-17,5,English,This is a great service!. Thumbtack is a great service because I was able to compare as many professionals as I wanted and read the reviews right on Thumbtack without having to look them up separately on Google. Just found a great professional on Thumbtack who did an excellent job. Thank you for providing the service!,App Store review (5/5) concerning Review/rating/transparency and Reliability.,Domestic/home service platform,Review/rating/transparency,Reliability,Positive,This is a great service!. Thumbtack is a great service because I was able to com,Automatically collected from public App Store RSS; verify before using direct quotations.
R1135,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-17,1,English,"Customer service nightmare!. It’s a great concept but if you have to actually contact support or get a refund, the customer service is poor, you have to jump through hoops to get anything done.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation; Customer support,Service Recovery,Negative,Customer service nightmare!. It’s a great concept but if you have to actually co,Automatically collected from public App Store RSS; verify before using direct quotations.
R1136,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-16,5,English,"Bathroom Tile Perfect!. Very professional, on time, and great tile work. Would recommend to anyone.",App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,"Bathroom Tile Perfect!. Very professional, on time, and great tile work. Would r",Automatically collected from public App Store RSS; verify before using direct quotations.
R1137,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-16,5,English,"Lawn cleaning. The work was done with excellent quality. I didn’t have to give any instructions—the contractor took care of everything, from blowing leaves and removing dead plants to mowing the lawn. The equipment used was professional-grade, and the job was completed thoroughly and efficiently. I would recommend them any day based on the work done at my home today.",App Store review (5/5) concerning Review/rating/transparency and Transparency.,Domestic/home service platform,Review/rating/transparency,Transparency,Positive,Lawn cleaning. The work was done with excellent quality. I didn’t have to give a,Automatically collected from public App Store RSS; verify before using direct quotations.
R1138,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-16,5,English,Robert Wood is ‘The BEST’ & professional.. Impeccable Service,App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,Robert Wood is ‘The BEST’ & professional.. Impeccable Service,Automatically collected from public App Store RSS; verify before using direct quotations.
R1139,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-15,5,English,"Best Service. Dimitri is pleasant to work with. He was punctual, courteous, and professional in his work for us. Dimitri has installed an 85-inch TV (wall mount), a Sound Bar, and also installed permanent outdoor holiday lights. All was done professionally and came out best. I would recommend Dimitri to anyone who wants to use his services, and I will continue using him for all future work.",App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,"Best Service. Dimitri is pleasant to work with. He was punctual, courteous, and ",Automatically collected from public App Store RSS; verify before using direct quotations.
R1140,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-12,3,English,":/. Tried to book a caterer and it let me fill out all the details, write a whole message describing the project, and then upon submission hit me with ""whoops this person won't travel onsite to your area"". Why were they in the search results then? Could have been because I changed the zip code under contact info because my zip code and the event location zip code are different, but if those are different they need to be different boxes in the UI. In general the whole part where you have to play 20 questions to run a search and then get asked the same exact same 20 questions again to request pricing (apparently possibly having your request not send if it's not entered identically?) is pretty annoying.",App Store review (3/5) concerning Booking/scheduling; Communication/automation and General trust.,Domestic/home service platform,Booking/scheduling; Communication/automation,General trust,Mixed,":/. Tried to book a caterer and it let me fill out all the details, write a whol",Automatically collected from public App Store RSS; verify before using direct quotations.
R1141,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-11,1,English,So expensive and so many scam leads. They do scam leads to make pros pay leads and the never refund you i don’t recommend at all,App Store review (1/5) concerning Payment/refund/cancellation and Service Recovery.,Domestic/home service platform,Payment/refund/cancellation,Service Recovery,Negative,So expensive and so many scam leads. They do scam leads to make pros pay leads a,Automatically collected from public App Store RSS; verify before using direct quotations.
R1142,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-09,3,English,Are the floors clean. I had to clean up a spot the day after my carpets were done and the water was very dirty. So I don’t know if the job was done well.,App Store review (3/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Mixed,Are the floors clean. I had to clean up a spot the day after my carpets were don,Automatically collected from public App Store RSS; verify before using direct quotations.
R1143,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-08,2,English,Hit and miss. I’ve notice it’s a bit an miss with people you hire they are not all reliable I’m 1 for 3,App Store review (2/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Negative,Hit and miss. I’ve notice it’s a bit an miss with people you hire they are not a,Automatically collected from public App Store RSS; verify before using direct quotations.
R1144,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-07,5,English,"Successful Professionals. For the most part I have hired professional and honest professionals. I believe 3 times I was taken advantage of and my fault that I did not follow up with a complaint or  review. 
I now review honestly and report accordingly which fortunately is not often. I trust Thumbtack and the professionals associated with them because the good ones were really good!!!!",App Store review (5/5) concerning Customer support; Review/rating/transparency; Communication/automation and Service Recovery.,Domestic/home service platform,Customer support; Review/rating/transparency; Communication/automation,Service Recovery,Positive,Successful Professionals. For the most part I have hired professional and honest,Automatically collected from public App Store RSS; verify before using direct quotations.
R1145,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-06,1,English,No work. The most fatal application I've ever seen they charge you without assuring you anything for the simple fact that the lid arrived at your profile and they are very good at changing the weekly amount to me they robbed me in less than 4 hours $239 very careful,App Store review (1/5) concerning Payment/refund/cancellation; Review/rating/transparency and General trust.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency,General trust,Negative,No work. The most fatal application I've ever seen they charge you without assur,Automatically collected from public App Store RSS; verify before using direct quotations.
R1146,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-05,5,English,Amazing support. I’ve always had good experiences using the platform. One important highlight I would like to mention is that their trust and safety team takes concerns very seriously and addresses them with top notch professionalism.,App Store review (5/5) concerning Customer support and Responsiveness.,Domestic/home service platform,Customer support,Responsiveness,Positive,Amazing support. I’ve always had good experiences using the platform. One import,Automatically collected from public App Store RSS; verify before using direct quotations.
R1147,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-03,5,English,Thumbtack Pros. So far I have had 3 different Thumbtack pros to assist with jobs in my home and all have delivered! All very professional and helpful.,App Store review (5/5) concerning Customer support and Reliability.,Domestic/home service platform,Customer support,Reliability,Positive,Thumbtack Pros. So far I have had 3 different Thumbtack pros to assist with jobs,Automatically collected from public App Store RSS; verify before using direct quotations.
R1148,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-02,5,English,Garage clean out. Fast & efficient,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Garage clean out. Fast & efficient,Automatically collected from public App Store RSS; verify before using direct quotations.
R1149,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-12-01,5,English,Great People!. So far I have used 4 professionals for a total of 5 times using the Thumbtack app. Everyone has been amazing! I love that I can read everyone’s reviews. I highly recommend Thumbtack for any of your household needs!,App Store review (5/5) concerning Review/rating/transparency and Reliability.,Domestic/home service platform,Review/rating/transparency,Reliability,Positive,Great People!. So far I have used 4 professionals for a total of 5 times using t,Automatically collected from public App Store RSS; verify before using direct quotations.
R1150,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-29,5,English,Easy to Use Go To Home Services. Love how convenient it is to actually fund a handyman with reasonable prices and comparisons. Definitely would recommend.,App Store review (5/5) concerning Payment/refund/cancellation and Transparency.,Domestic/home service platform,Payment/refund/cancellation,Transparency,Positive,Easy to Use Go To Home Services. Love how convenient it is to actually fund a ha,Automatically collected from public App Store RSS; verify before using direct quotations.
R1151,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-28,1,English,"Poor quality customers. I am licensed electrician. 

I’m starting to think these customers are fake. They contact me and then when it’s time for appointment they cancel. 

Oh and the lead I paid for was about $150",App Store review (1/5) concerning Payment/refund/cancellation; Booking/scheduling; Communication/automation and General trust.,Domestic/home service platform,Payment/refund/cancellation; Booking/scheduling; Communication/automation,General trust,Negative,Poor quality customers. I am licensed electrician. I’m starting to think these c,Automatically collected from public App Store RSS; verify before using direct quotations.
R1152,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-26,5,English,Outstanding service!. NESKOI inc - rehire for sure!,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Outstanding service!. NESKOI inc - rehire for sure!,Automatically collected from public App Store RSS; verify before using direct quotations.
R1153,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-25,1,English,Worst type of clients. Thumbtack attracts the worst type of clients. Seems like these people want the cheapest service or dictate prices based off their own feelings. When they chose the cheapest contractor then fast to leave horrible reviews. Great app for side hustle type side jobs for fast money but good luck with clients.,App Store review (1/5) concerning Payment/refund/cancellation; Review/rating/transparency and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Review/rating/transparency,Transparency,Negative,Worst type of clients. Thumbtack attracts the worst type of clients. Seems like ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1154,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-24,5,English,"House painter. Excellent job. Will use again!
Marcos is great at fixing all minor issues and never had to be reminded of the many little areas that needed fixing!",App Store review (5/5) concerning Communication/automation and General trust.,Domestic/home service platform,Communication/automation,General trust,Positive,House painter. Excellent job. Will use again! Marcos is great at fixing all mino,Automatically collected from public App Store RSS; verify before using direct quotations.
R1155,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-24,5,English,Boxing event. Big Bill entertainment was amazing to work with. He handled every task we gave him and handled it with ease. Great music awesome personality he had people dancing In between matches he actually went above and beyond what we had expected We will be working with Bill again in the spring and if you want to have a great event give Big Bill a call.,App Store review (5/5) concerning Matching/dispatch; Communication/automation and General trust.,Domestic/home service platform,Matching/dispatch; Communication/automation,General trust,Positive,Boxing event. Big Bill entertainment was amazing to work with. He handled every ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1156,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=7/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-24,5,English,Mrs.. Very professional and it was exactly same as described on the picture and i love it. Thank you!,App Store review (5/5) concerning General platform/service experience and Reliability.,Domestic/home service platform,General platform/service experience,Reliability,Positive,Mrs.. Very professional and it was exactly same as described on the picture and ,Automatically collected from public App Store RSS; verify before using direct quotations.
R1157,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-23,1,English,"Shady behavior. I hired a contractor through Thumbtack for a home repair project.
	•	The work was done poorly and left my window stuck open for about a month during the dispute process.
	•	Thumbtack eventually issued a refund for the original work after I filed a complaint.
	•	When I hired a different contractor to correct the job, he discovered additional in property damage caused by the first contractor.
	•	I submitted this information to Thumbtack and asked for help through their Property Damage Guarantee, which is promoted on their platform.
	•	Despite multiple follow-ups, I’ve received no response for over a month.
	•	At this point, it appears Thumbtack is not honoring their property damage guarantee, and I’m left covering the additional damage myself.",App Store review (1/5) concerning Payment/refund/cancellation; Customer support; Review/rating/transparency and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Customer support; Review/rating/transparency,Transparency,Negative,Shady behavior. I hired a contractor through Thumbtack for a home repair project,Automatically collected from public App Store RSS; verify before using direct quotations.
R1158,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-23,5,English,"DG Plumbing Service. I called thumbtack and am extremely  happy with their work 
I bought 4 piece large LG kitchen appliance from Home Depot .
I initially paid  to have all appliances to be installed by Home Depot  They  arrived and had no idea how to install a gas stove  They insisted that I need an inspector to come and give then green light 
Couldn’t even put in a microwave though was precharged $200 per each appliance Then they simply left the appliances in apartment uninstalled 
I called Dorjan he walked me through the process and the falsehoods I was told from Home Depot and all extra charges  I would incur 
He came next day and put in all appliances Including gas stove..microwave…refrigerator….and dishwasher. And he even replaced my old plumping to accommodate my hi tech appliances 
And his prices were way below Home Depot’s 
A month later every thing works perfectly 
I have used him for another plumbing  job since  
He knows what he is doing and amazingly I am impressed 
I’ve used Angie’s list before and will never use anyone else but DG plumbing Services!!",App Store review (5/5) concerning Payment/refund/cancellation; Communication/automation and Transparency.,Domestic/home service platform,Payment/refund/cancellation; Communication/automation,Transparency,Positive,DG Plumbing Service. I called thumbtack and am extremely happy with their work I,Automatically collected from public App Store RSS; verify before using direct quotations.
R1159,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-20,1,English,4.9 Rating? It's scam!. This app is a scam and I don’t know how they maintain 4.9 review rate. It is 1.2 on google maps. Check their BBB also. Stay away!,App Store review (1/5) concerning Review/rating/transparency; Communication/automation and General trust.,Domestic/home service platform,Review/rating/transparency; Communication/automation,General trust,Negative,4.9 Rating? It's scam!. This app is a scam and I don’t know how they maintain 4.,Automatically collected from public App Store RSS; verify before using direct quotations.
R1160,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-20,5,English,Dillard Cleaning. This cleaning service goes above and beyond cleaning. They take care of everything with great care. I love these people. They will clean until the task is perfect and they will redo the cleaning until it is perfect. I highly recommend this service. They are a joy to work with.,App Store review (5/5) concerning General platform/service experience and General trust.,Domestic/home service platform,General platform/service experience,General trust,Positive,Dillard Cleaning. This cleaning service goes above and beyond cleaning. They tak,Automatically collected from public App Store RSS; verify before using direct quotations.
R1161,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-18,1,English,Thumbtack tried to steal from me. This is a terrible company. They took hundreds of dollars from me  by charging for bogus leads. Every time I turned on my notifications for a lead they would turn right back off and when I called about the so called “direct leads” they would always be taken. I never got one client thanks to thumbtacks shady business practices. And when I canceled the app and tried to get my money back they would not give me anything. And then months later they had the nerve to try to charge me $70 again. Delete this app they are a TERRIBLE!,App Store review (1/5) concerning Payment/refund/cancellation; Communication/automation and Reliability.,Domestic/home service platform,Payment/refund/cancellation; Communication/automation,Reliability,Negative,Thumbtack tried to steal from me. This is a terrible company. They took hundreds,Automatically collected from public App Store RSS; verify before using direct quotations.
R1162,America,United States,Thumbtack,Apple App Store (us),https://itunes.apple.com/us/rss/customerreviews/page=8/id=852703300/sortby=mostrecent/json,2026-06-16,2025-11-17,1,English,Very primitive app. No way to modify the review when the professional fix the issue.,App Store review (1/5) concerning Review/rating/transparency and Reliability.,Domestic/home service platform,Review/rating/transparency,Reliability,Negative,Very primitive app. No way to modify the review when the professional fix the is,Automatically collected from public App Store RSS; verify before using direct quotations.
